ApplNo,ProductNo,TradeName,ActiveIngredient,Strength,DosageForm,Route,ReferenceListedDrugFlag,ReferenceStandardFlag,MarketingStatus,TECode,RxCUI_Ingredient,RxCUI_Product,LastUpdateDate
208111,001,AZELASTINE HYDROCHLORIDE AND FLUTICASONE PROPIONATE,AZELASTINE HYDROCHLORIDE; FLUTICASONE PROPIONATE,0.137MG/SPRAY;0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
208436,001,AZELASTINE HYDROCHLORIDE AND FLUTICASONE PROPIONATE,AZELASTINE HYDROCHLORIDE; FLUTICASONE PROPIONATE,0.137MG/SPRAY;0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
216421,002,AZELASTINE HYDROCHLORIDE CHILDREN'S ALLERGY,AZELASTINE HYDROCHLORIDE,0.2055MG/SPRAY,"SPRAY, METERED",NASAL,N,N,OTC,,,,
019389,001,BECONASE AQ,BECLOMETHASONE DIPROPIONATE MONOHYDRATE,EQ 0.042MG DIPROP/SPRAY,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
078949,002,BUDESONIDE,BUDESONIDE,0.032MG/SPRAY,"SPRAY, METERED",NASAL,N,N,OTC,,,,
075499,001,BUTORPHANOL TARTRATE,BUTORPHANOL TARTRATE,1MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
075824,001,BUTORPHANOL TARTRATE,BUTORPHANOL TARTRATE,1MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
075759,001,BUTORPHANOL TARTRATE,BUTORPHANOL TARTRATE,1MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
076396,001,CALCITONIN-SALMON,CALCITONIN SALMON,200 IU/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
076979,001,CALCITONIN-SALMON,CALCITONIN SALMON,200 IU/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
022102,001,CALOMIST,CYANOCOBALAMIN,25MCG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
213872,002,CHILDREN'S ASTEPRO ALLERGY,AZELASTINE HYDROCHLORIDE,0.2055MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,OTC,,,,
074800,001,CROMOLYN SODIUM,CROMOLYN SODIUM,5.2MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
075702,001,CROMOLYN SODIUM,CROMOLYN SODIUM,5.2MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,OTC,,,,
077976,001,CROMOLYN SODIUM,CROMOLYN SODIUM,5.2MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
075427,001,CROMOLYN SODIUM,CROMOLYN SODIUM,5.2MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
210629,001,CYANOCOBALAMIN,CYANOCOBALAMIN,0.5MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
212458,001,CYANOCOBALAMIN,CYANOCOBALAMIN,0.5MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
017922,002,DDAVP,DESMOPRESSIN ACETATE,0.01MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
017922,003,DDAVP (NEEDS NO REFRIGERATION),DESMOPRESSIN ACETATE,0.01MG/SPRAY,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
074830,001,DESMOPRESSIN ACETATE,DESMOPRESSIN ACETATE,0.01MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
076703,001,DESMOPRESSIN ACETATE (NEEDS NO REFRIGERATION),DESMOPRESSIN ACETATE,0.01MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
078271,001,DESMOPRESSIN ACETATE (NEEDS NO REFRIGERATION),DESMOPRESSIN ACETATE,0.01MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
091345,001,DESMOPRESSIN ACETATE (NEEDS NO REFRIGERATION),DESMOPRESSIN ACETATE,0.01MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
215228,001,DIHYDROERGOTAMINE MESYLATE,DIHYDROERGOTAMINE MESYLATE,0.5MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
214105,001,DIHYDROERGOTAMINE MESYLATE,DIHYDROERGOTAMINE MESYLATE,0.5MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
212907,001,DIHYDROERGOTAMINE MESYLATE,DIHYDROERGOTAMINE MESYLATE,0.5MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
211393,001,DIHYDROERGOTAMINE MESYLATE,DIHYDROERGOTAMINE MESYLATE,0.5MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
216881,001,DIHYDROERGOTAMINE MESYLATE,DIHYDROERGOTAMINE MESYLATE,0.5MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
202236,001,DYMISTA,AZELASTINE HYDROCHLORIDE; FLUTICASONE PROPIONATE,0.137MG/SPRAY;0.05MG/SPRAY,"SPRAY, METERED",NASAL,Y,N,RX,AB,,,
020121,001,FLONASE,FLUTICASONE PROPIONATE,0.05MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
205434,001,FLONASE ALLERGY RELIEF,FLUTICASONE PROPIONATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,Y,N,OTC,,,,
022051,002,FLONASE SENSIMIST ALLERGY RELIEF,FLUTICASONE FUROATE,0.0275MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,OTC,,,,
077436,001,FLUNISOLIDE,FLUNISOLIDE,0.029MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
074805,001,FLUNISOLIDE,FLUNISOLIDE,0.025MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
207802,001,FLUNISOLIDE,FLUNISOLIDE,0.025MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
077704,001,FLUNISOLIDE,FLUNISOLIDE,0.025MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
077538,001,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
208150,001,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,OTC,,,,
217088,001,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,OTC,,,,
078492,001,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
076504,001,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
077570,001,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
207957,001,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,OTC,,,,
208024,001,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
218321,001,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
021406,001,FORTICAL,CALCITONIN SALMON RECOMBINANT,200 IU/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
209388,001,GIMOTI,METOCLOPRAMIDE HYDROCHLORIDE,EQ 15MG BASE/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
215104,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.021MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
215105,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.042MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
076156,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.021MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
076155,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.042MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
075552,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.021MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
075553,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.042MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
076025,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.021MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
076103,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.042MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
076664,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.021MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
076598,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.042MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
217912,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.021MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
217886,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.042MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
219222,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.021MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
219221,001,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,0.042MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
208032,001,KOVANAZE,OXYMETAZOLINE HYDROCHLORIDE; TETRACAINE HYDROCHLORIDE,0.1MG/SPRAY;6MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
022569,001,LAZANDA,FENTANYL CITRATE,EQ 0.1MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
022569,003,LAZANDA,FENTANYL CITRATE,EQ 0.3MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
022569,002,LAZANDA,FENTANYL CITRATE,EQ 0.4MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
020313,002,MIACALCIN,CALCITONIN SALMON,200 IU/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
020148,001,MIGRANAL,DIHYDROERGOTAMINE MESYLATE,0.5MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,AB,,,
021333,001,MINIRIN,DESMOPRESSIN ACETATE,0.01MG/SPRAY,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
217460,001,MOMETASONE FUROATE,MOMETASONE FUROATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
207989,001,MOMETASONE FUROATE,MOMETASONE FUROATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
091161,001,MOMETASONE FUROATE,MOMETASONE FUROATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
217438,001,MOMETASONE FUROATE,MOMETASONE FUROATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
215878,001,MOMETASONE FUROATE,MOMETASONE FUROATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
217498,001,MOMETASONE FUROATE,MOMETASONE FUROATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
211706,001,MOMETASONE FUROATE,MOMETASONE FUROATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
217992,001,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,4MG/SPRAY,"SPRAY, METERED",NASAL,N,N,OTC,,,,
211951,001,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,4MG/SPRAY,"SPRAY, METERED",NASAL,N,N,OTC,,,,
209522,001,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,4MG/SPRAY,"SPRAY, METERED",NASAL,N,N,OTC,,,,
208411,002,NARCAN,NALOXONE HYDROCHLORIDE,2MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
208411,001,NARCAN,NALOXONE HYDROCHLORIDE,4MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,OTC,,,,
020468,002,NASACORT ALLERGY 24 HOUR,TRIAMCINOLONE ACETONIDE,0.055MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,OTC,,,,
020784,001,NASACORT HFA,TRIAMCINOLONE ACETONIDE,0.055MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
020463,001,NASALCROM,CROMOLYN SODIUM,5.2MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
018148,001,NASALIDE,FLUNISOLIDE,0.025MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
020409,001,NASAREL,FLUNISOLIDE,0.029MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
021642,001,NASCOBAL,CYANOCOBALAMIN,0.5MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
020762,001,NASONEX,MOMETASONE FUROATE,0.05MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
215712,001,NASONEX 24HR ALLERGY,MOMETASONE FUROATE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,OTC,,,,
020385,001,NICOTROL,NICOTINE,0.5MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
201656,001,NOCTIVA,DESMOPRESSIN ACETATE,0.00083MG/SPRAY,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
201656,002,NOCTIVA,DESMOPRESSIN ACETATE,0.00166MG/SPRAY,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
210901,001,OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE,0.665MG/SPRAY,"SPRAY, METERED",NASAL,N,Y,RX,AB,,,
091572,001,OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE,0.665MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
213757,001,OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE,0.665MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
202853,001,OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE,0.665MG/SPRAY,"SPRAY, METERED",NASAL,N,N,RX,AB,,,
022004,001,OMNARIS,CICLESONIDE,0.05MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
021861,001,PATANASE,OLOPATADINE HYDROCHLORIDE,0.665MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
208969,001,REXTOVY,NALOXONE HYDROCHLORIDE,4MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
020746,003,RHINOCORT ALLERGY,BUDESONIDE,0.032MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,OTC,,,,
217722,001,RIVIVE,NALOXONE HYDROCHLORIDE,3MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,OTC,,,,
211746,001,RYALTRIS,MOMETASONE FUROATE; OLOPATADINE HYDROCHLORIDE,0.025MG/SPRAY;0.665MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
022382,001,SPRIX,KETOROLAC TROMETHAMINE,15.75MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
019890,001,STADOL,BUTORPHANOL TARTRATE,1MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
020355,001,STIMATE,DESMOPRESSIN ACETATE,0.15MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
020355,002,STIMATE (NEEDS NO REFRIGERATION),DESMOPRESSIN ACETATE,0.15MG/SPRAY,"SPRAY, METERED",NASAL,Y,N,DISCN,,,,
019886,001,SYNAREL,NAFARELIN ACETATE,EQ 0.2MG BASE/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
214615,001,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,0.055MG/SPRAY,"SPRAY, METERED",NASAL,N,N,OTC,,,,
078104,001,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,0.055MG/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
078104,002,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,0.055MG/SPRAY,"SPRAY, METERED",NASAL,N,N,OTC,,,,
213436,001,TRUDHESA,DIHYDROERGOTAMINE MESYLATE,0.725MG/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
019589,001,VANCENASE AQ,BECLOMETHASONE DIPROPIONATE MONOHYDRATE,EQ 0.042MG DIPROP/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
020469,001,VANCENASE AQ,BECLOMETHASONE DIPROPIONATE MONOHYDRATE,EQ 0.084MG DIPROP/SPRAY,"SPRAY, METERED",NASAL,N,N,DISCN,,,,
209022,001,XHANCE,FLUTICASONE PROPIONATE,0.093MG,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
216386,001,ZAVZPRET,ZAVEGEPANT HYDROCHLORIDE,EQ 10MG BASE/SPRAY,"SPRAY, METERED",NASAL,Y,Y,RX,,,,
215352,001,MYDCOMBI,PHENYLEPHRINE HYDROCHLORIDE; TROPICAMIDE,2.5%;1%,"SPRAY, METERED",OPHTHALMIC,Y,N,DISCN,,,,
022196,001,ZOLPIMIST,ZOLPIDEM TARTRATE,5MG/SPRAY,"SPRAY, METERED",ORAL,Y,N,DISCN,,,,
091496,001,NITROGLYCERIN,NITROGLYCERIN,0.4MG/SPRAY,"SPRAY, METERED",SUBLINGUAL,N,N,RX,AB,,,
018705,002,NITROLINGUAL PUMPSPRAY,NITROGLYCERIN,0.4MG/SPRAY,"SPRAY, METERED",SUBLINGUAL,Y,Y,RX,AB,,,
020626,001,IMITREX,SUMATRIPTAN,5MG/SPRAY,SPRAY,NASAL,Y,Y,RX,AB,,,
020626,002,IMITREX,SUMATRIPTAN,10MG/SPRAY,SPRAY,NASAL,N,N,DISCN,,,,
020626,003,IMITREX,SUMATRIPTAN,20MG/SPRAY,SPRAY,NASAL,Y,Y,RX,AB,,,
212045,001,KLOXXADO,NALOXONE HYDROCHLORIDE,8MG/SPRAY,SPRAY,NASAL,Y,Y,RX,,,,
216719,001,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,8MG/SPRAY,SPRAY,NASAL,N,N,DISCN,,,,
211321,001,NAYZILAM,MIDAZOLAM,5MG/SPRAY,SPRAY,NASAL,Y,Y,RX,,,,
214697,002,NEFFY,EPINEPHRINE,1MG/SPRAY,SPRAY,NASAL,Y,Y,RX,,,,
214697,001,NEFFY,EPINEPHRINE,2MG/SPRAY,SPRAY,NASAL,Y,Y,RX,,,,
217470,001,OPVEE,NALMEFENE HYDROCHLORIDE,EQ 2.7MG BASE/SPRAY,SPRAY,NASAL,Y,Y,RX,,,,
215487,001,REZENOPY,NALOXONE HYDROCHLORIDE,10MG/SPRAY,SPRAY,NASAL,Y,N,DISCN,,,,
211243,001,SPRAVATO,ESKETAMINE HYDROCHLORIDE,EQ 28MG BASE,SPRAY,NASAL,Y,Y,RX,,,,
208967,001,SUMATRIPTAN,SUMATRIPTAN,20MG/SPRAY,SPRAY,NASAL,N,N,RX,AB,,,
214209,001,SUMATRIPTAN,SUMATRIPTAN,20MG/SPRAY ,SPRAY,NASAL,N,N,RX,AB,,,
204841,001,SUMATRIPTAN,SUMATRIPTAN,5MG/SPRAY,SPRAY,NASAL,N,N,RX,AB,,,
204841,002,SUMATRIPTAN,SUMATRIPTAN,20MG/SPRAY,SPRAY,NASAL,N,N,RX,AB,,,
213465,002,SUMATRIPTAN,SUMATRIPTAN,5MG/SPRAY,SPRAY,NASAL,N,N,RX,AB,,,
213465,001,SUMATRIPTAN,SUMATRIPTAN,20MG/SPRAY,SPRAY,NASAL,N,N,RX,AB,,,
210884,001,TOSYMRA,SUMATRIPTAN,10MG/SPRAY,SPRAY,NASAL,Y,Y,RX,,,,
213978,001,TYRVAYA,VARENICLINE TARTRATE,EQ 0.03MG BASE/SPRAY,SPRAY,NASAL,Y,Y,RX,,,,
086576,003,TYZINE,TETRAHYDROZOLINE HYDROCHLORIDE,0.1%,SPRAY,NASAL,N,Y,RX,,,,
211635,001,VALTOCO,DIAZEPAM,5MG/SPRAY,SPRAY,NASAL,Y,N,RX,,,,
211635,002,VALTOCO,DIAZEPAM,7.5MG/SPRAY,SPRAY,NASAL,Y,N,RX,,,,
211635,003,VALTOCO,DIAZEPAM,10MG/SPRAY,SPRAY,NASAL,Y,Y,RX,,,,
212469,001,ZOLMITRIPTAN,ZOLMITRIPTAN,2.5MG/SPRAY,SPRAY,NASAL,N,N,RX,AB,,,
212469,002,ZOLMITRIPTAN,ZOLMITRIPTAN,5MG/SPRAY,SPRAY,NASAL,N,N,RX,AB,,,
021450,003,ZOMIG,ZOLMITRIPTAN,2.5MG/SPRAY,SPRAY,NASAL,Y,Y,RX,AB,,,
021450,004,ZOMIG,ZOLMITRIPTAN,5MG/SPRAY,SPRAY,NASAL,Y,Y,RX,AB,,,
202788,001,SUBSYS,FENTANYL,0.1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SPRAY,SUBLINGUAL,Y,N,DISCN,,,,
202788,002,SUBSYS,FENTANYL,0.2MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SPRAY,SUBLINGUAL,Y,N,DISCN,,,,
202788,003,SUBSYS,FENTANYL,0.4MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SPRAY,SUBLINGUAL,Y,N,DISCN,,,,
202788,004,SUBSYS,FENTANYL,0.6MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SPRAY,SUBLINGUAL,Y,N,DISCN,,,,
202788,005,SUBSYS,FENTANYL,0.8MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SPRAY,SUBLINGUAL,Y,N,DISCN,,,,
202788,006,SUBSYS,FENTANYL,1.2MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SPRAY,SUBLINGUAL,Y,N,DISCN,,,,
202788,007,SUBSYS,FENTANYL,1.6MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SPRAY,SUBLINGUAL,Y,N,DISCN,,,,
211722,001,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,EQ 0.05% BASE/SPRAY,SPRAY,TOPICAL,N,N,DISCN,,,,
211191,001,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,0.05%,SPRAY,TOPICAL,N,N,RX,AT,,,
210446,001,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,0.05%,SPRAY,TOPICAL,N,N,DISCN,,,,
209004,001,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,0.05%,SPRAY,TOPICAL,N,N,DISCN,,,,
208125,001,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,0.05%,SPRAY,TOPICAL,N,N,RX,AT,,,
214345,001,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,0.05%,SPRAY,TOPICAL,N,N,DISCN,,,,
090898,001,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,0.05%,SPRAY,TOPICAL,N,N,RX,AT,,,
207218,001,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,0.05%,SPRAY,TOPICAL,N,N,DISCN,,,,
208842,001,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,0.05%,SPRAY,TOPICAL,N,N,RX,AT,,,
206378,001,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,0.05%,SPRAY,TOPICAL,N,N,RX,AT,,,
021835,001,CLOBEX,CLOBETASOL PROPIONATE,0.05%,SPRAY,TOPICAL,Y,Y,RX,AT,,,
208124,001,DESOXIMETASONE,DESOXIMETASONE,0.25%,SPRAY,TOPICAL,N,N,RX,AT,,,
206441,001,DESOXIMETASONE,DESOXIMETASONE,0.25%,SPRAY,TOPICAL,N,N,RX,AT,,,
012104,001,KENALOG,TRIAMCINOLONE ACETONIDE,0.147MG/GM **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SPRAY,TOPICAL,Y,N,DISCN,,,,
021124,002,LAMISIL AT,TERBINAFINE HYDROCHLORIDE,1%,SPRAY,TOPICAL,Y,Y,OTC,,,,
208079,001,SERNIVO,BETAMETHASONE DIPROPIONATE,EQ 0.05% BASE/SPRAY,SPRAY,TOPICAL,Y,Y,RX,,,,
204141,001,TOPICORT,DESOXIMETASONE,0.25%,SPRAY,TOPICAL,Y,Y,RX,AT,,,
205782,001,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,0.147MG/GM,SPRAY,TOPICAL,N,Y,RX,AT,,,
206786,001,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,0.147MG/GM,SPRAY,TOPICAL,N,N,RX,AT,,,
207094,001,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,0.147MG/GM,SPRAY,TOPICAL,N,N,RX,AT,,,
022014,001,EVAMIST,ESTRADIOL,1.53MG/SPRAY,SPRAY,TRANSDERMAL,Y,Y,RX,,,,
072218,001,ACEPHEN,ACETAMINOPHEN,120MG,SUPPOSITORY,RECTAL,N,N,DISCN,,,,
018060,001,ACEPHEN,ACETAMINOPHEN,120MG,SUPPOSITORY,RECTAL,N,N,DISCN,,,,
072344,001,ACEPHEN,ACETAMINOPHEN,325MG,SUPPOSITORY,RECTAL,N,N,DISCN,,,,
018060,003,ACEPHEN,ACETAMINOPHEN,325MG,SUPPOSITORY,RECTAL,N,N,DISCN,,,,
072237,001,ACEPHEN,ACETAMINOPHEN,650MG,SUPPOSITORY,RECTAL,N,N,DISCN,,,,
018060,002,ACEPHEN,ACETAMINOPHEN,650MG,SUPPOSITORY,RECTAL,N,N,DISCN,,,,
