ApplNo,ProductNo,PatentNo,PatentExpiration,DrugSubstanceFlag,DrugProductFlag,PatentUseCode,DelistRequested,PediatricExtension,FileDate
202155,001,6967208,,Y,Y,U-1729,,,
202155,002,6967208,,Y,Y,U-1301,,,
202155,002,6967208,,Y,Y,U-1200,,,
208780,001,7767700,,,,U-2080,,,
022114,001,9370622,,,,U-1870,,,
201635,001,8298576,,,Y,U-106,,,
201635,001,8298576,,,Y,U-1992,,,
202714,002,8207127,,,,U-1260,,,
208010,001,8778373,,,,U-1873,,,
204824,003,9421333,,,Y,U-1442,,,
204824,005,9421333,,,Y,U-1442,,,
206843,002,9421192,,Y,,U-1725,,,
206843,002,9421192,,Y,,U-1724,,,
206843,003,9421192,,Y,,U-1725,,,
206038,001,8846718,,,,U-1717,,,
206038,002,8324242,,,,U-1911,,,
204824,007,9421333,,,Y,U-1442,,,
206038,002,8716338,,,Y,U-1910,,,
209862,001,9474869,,,Y,U-1907,,,
205787,001,9474869,,,Y,U-1907,,,
200533,001,8536130,,,,U-1276,,,
200533,002,8536130,,,,U-1276,,,
200533,003,8536130,,,,U-1276,,,
200533,005,8536130,,,,U-1276,,,
022271,001,8173663,,,,U-1338,,,
022271,002,8173663,,,,U-1338,,,
022271,003,8173663,,,,U-1338,,,
201635,001,8663683,,,Y,U-1992,,,
201635,001,8663683,,,Y,U-106,,,
201635,001,8992989,,,Y,U-1675,,,
208552,001,7812049,,,,U-1959,,,
201635,001,8889191,,,,U-106,,,
201635,001,9549940,,,Y,U-1992,,,
203585,001,6987103,,,,U-1300,,,
201635,001,8298580,,,Y,U-1992,,,
201635,001,8877248,,,Y,U-1992,,,
201635,001,8877248,,,Y,U-106,,,
203496,005,9393203,,,Y,U-1877,,,
201635,001,9555004,,,Y,U-1992,,,
201635,002,9549940,,,Y,U-1992,,,
201635,002,8877248,,,Y,U-1992,,,
201635,002,8889191,,,,U-106,,,
201635,002,8889191,,,,U-1992,,,
201635,002,8298576,,,Y,U-1992,,,
201635,003,8992989,,,Y,U-1992,,,
201635,003,9555004,,,Y,U-1992,,,
201635,003,8298580,,,Y,U-1992,,,
201635,003,8877248,,,Y,U-106,,,
201635,004,8298576,,,Y,U-1992,,,
201635,004,8663683,,,Y,U-1992,,,
201635,004,8663683,,,Y,U-106,,,
201635,004,8992989,,,Y,U-1675,,,
201635,004,8298580,,,Y,U-1992,,,
207145,002,8278485,,Y,,U-1993,,,
207145,002,8283380,,,,U-1993,,,
022196,001,8236285,,Y,Y,U-70,,,
208079,001,9364485,,,Y,U-1858,,,
206302,001,7838552,,,,U-185,,,
203697,001,9226892,,,,U-1733,,,
020845,003,9408993,,,Y,U-1824,,,
050819,002,9561208,,,Y,U-916,,,
205109,001,9561251,,,Y,U-1468,,,
208854,001,RE46375,,Y,Y,U-1185,,,
208079,001,9655907,,,Y,U-1858,,,
205474,001,9549907,,Y,Y,U-2023,,,
203923,001,9345724,,Y,Y,U-2015,,,
206619,001,9629841,,,Y,U-1753,,,
207958,001,9669009,,,,U-2021,,,
207958,002,9669009,,,,U-1850,,,
207958,003,9669009,,,,U-2021,,,
203188,001,9670163,,,Y,U-1311,,,
207958,003,9669009,,,,U-2022,,,
208610,001,8252813,,,Y,U-2028,,,
208610,001,8648093,,,Y,U-2028,,,
208325,002,9701712,,Y,Y,U-2014,,,
022410,001,9687454,,,Y,U-1464,,,
208611,001,8252813,,,Y,U-2028,,,
208611,001,9539250,,Y,Y,U-2028,,,
209195,001,8940718,,Y,Y,U-2039,,,
202057,002,8445013,,,,U-1287,,,
202057,002,8518929,,,,U-1287,,,
202057,002,8399446,,,,U-1287,,,
202057,002,8546372,,,,U-1287,,,
202057,002,8617594,,,,U-1287,,,
202057,002,8445003,,,,U-1287,,,
202057,002,8426399,,,,U-1287,,,
202057,002,8623406,,,,U-1287,,,
209195,001,8575135,,Y,Y,U-2040,,,
209195,001,8921341,,Y,Y,U-2040,,,
209195,001,8921341,,Y,Y,U-2039,,,
204114,002,8952018,,,,U-2020,,,
208780,001,7566729,,,,U-2078,,,
208780,001,8592462,,,,U-2060,,,
208780,001,8778947,,,,U-2044,,,
202811,001,9708371,,,Y,U-1515,,,
202811,001,7304036,,Y,Y,U-1278,,,
202811,002,9708371,,,Y,U-1515,,,
202811,003,9708371,,,Y,U-1516,,,
208780,001,8592462,,,,U-2063,,,
208780,001,8592462,,,,U-2056,,,
208780,001,8592462,,,,U-2058,,,
208780,001,8592462,,,,U-2057,,,
208780,001,7816383,,,,U-2042,,,
208780,001,7910610,,,,U-2049,,,
208780,001,8318780,,,,U-2046,,,
208780,001,8318780,,,,U-2081,,,
208780,001,7635707,,,,U-2083,,,
208780,001,7635707,,,,U-2074,,,
208780,001,8084475,,,,U-2052,,,
208780,001,8084475,,,,U-2054,,,
208780,001,8648098,,,,U-2051,,,
208780,001,8648098,,,,U-2052,,,
208780,001,8609701,,,,U-2065,,,
208780,001,8609701,,,,U-2069,,,
208780,001,8609701,,,,U-2066,,,
208780,001,8609701,,,,U-2067,,,
208780,001,8013002,,,,U-2047,,,
208780,003,8318780,,,,U-2081,,,
208780,003,8084475,,,,U-2052,,,
208780,003,7635707,,,,U-2075,,,
208780,003,7635707,,,,U-2083,,,
208780,003,7635707,,,,U-2073,,,
208215,001,9296769,,Y,Y,U-257,,,
202276,002,6656935,,Y,Y,U-155,,,
021539,001,9327028,,,,U-1839,,,
202880,002,9339499,,,,U-1810,,,
202880,005,9339499,,,,U-1810,,,
204516,001,9393237,,,,U-904,,,
204200,001,9295657,,,,U-1829,,,
202278,001,9327114,,,Y,U-1328,,,
202020,001,9504699,,,,U-1362,,,
208603,001,9549899,,,Y,U-1556,,,
208603,003,9549899,,,Y,U-1556,,,
202880,003,9486451,,,,U-55,,,
202880,004,9486451,,,,U-55,,,
202880,006,9486451,,,,U-55,,,
205677,001,9539234,,,,U-1934,,,
207533,004,8796276,,,,U-543,,,
207533,004,9193685,,,Y,U-543,,,
208051,001,7982043,,,,U-2043,,,
208051,001,8518446,,,Y,U-2043,,,
204275,001,7439393,,Y,Y,U-2099,,,
209936,001,9636344,,,,U-2124,,,
209606,001,9512107,,Y,Y,U-2087,,,
209606,002,9512107,,Y,Y,U-2087,,,
203469,001,9493470,,Y,Y,U-1700,,,
203469,002,9493470,,Y,Y,U-1948,,,
208026,001,9555001,,,Y,U-1967,,,
021937,001,9545414,,,Y,U-1170,,,
208026,002,9555001,,,Y,U-1968,,,
203567,001,9566272,,,,U-1969,,,
206038,001,7973038,,,,U-1973,,,
206038,002,7973038,,,,U-1973,,,
208194,001,9572797,,,,U-1971,,,
207078,001,9592253,,Y,,U-2312,,,
205838,001,6911461,,Y,Y,U-2295,,,
208082,001,9550780,,Y,Y,U-1995,,,
208082,002,9550780,,Y,Y,U-1995,,,
022416,001,9763954,,,,U-2123,,,
021064,001,9789210,,,,U-665,,,
205836,001,6911461,,Y,Y,U-2295,,,
022416,003,9763954,,,,U-2123,,,
205836,002,6911461,,Y,Y,U-2295,,,
207078,001,9844567,,,,U-2312,,,
207078,002,9861658,,,,U-2312,,,
209305,001,9980983,,,,U-2205,,,
203284,001,9962359,,,,U-1816,,,
205836,004,6911461,,Y,Y,U-2295,,,
205836,005,6911461,,Y,Y,U-2295,,,
207078,002,9592253,,Y,,U-2312,,,
022068,003,9061029,,Y,,U-1374,,,
202714,003,7491704,,,,U-2319,,,
202714,003,8207127,,,,U-2320,,,
202714,003,8129346,,,,U-2320,,,
202714,003,8129346,,,,U-2319,,,
022068,003,8389537,,,,U-1374,,,
205029,001,9283197,,,Y,U-1829,,,
208271,001,9180125,,,Y,U-1185,,,
206073,001,8551957,,,Y,U-1651,,,
206439,001,8058291,,,,U-1641,,,
206439,001,8338486,,,,U-1641,,,
206439,004,8058291,,,,U-1641,,,
206439,004,8283379,,,,U-1641,,,
206439,004,8338486,,,,U-1641,,,
209115,001,9861638,,,,U-2012,,,
022264,002,9439906,,,,U-543,,,
022264,002,9439906,,,,U-1901,,,
022264,003,9439906,,,,U-543,,,
022264,004,9439906,,,,U-1901,,,
203137,002,7270800,,Y,Y,U-336,,,
200603,002,9259423,,,,U-1822,,,
200603,003,9259423,,,,U-1822,,,
202880,003,9610286,,,,U-1810,,,
209115,002,9861638,,,,U-2012,,,
201281,001,8846695,,,,U-1503,,,
207916,002,9561204,,,,U-1373,,,
208401,001,9616096,,,,U-3,,,
021660,001,9393318,,,,U-1290,,,
209115,002,8859562,,,,U-2273,,,
201281,002,8846695,,,,U-1503,,,
021660,001,9597409,,,,U-1290,,,
201280,001,8846695,,,,U-1503,,,
209115,002,8143241,,,,U-2012,,,
209115,003,8143241,,,,U-2273,,,
209115,003,8143241,,,,U-2012,,,
209531,001,9717750,,,,U-1942,,,
205552,001,8476284,,,,U-1650,,,
209115,003,9861638,,,,U-2273,,,
209115,003,8859562,,,,U-2273,,,
205552,001,8497277,,,,U-1491,,,
205552,001,8497277,,,,U-1946,,,
204485,001,9744209,,,,U-1857,,,
205787,001,9724471,,,Y,U-2092,,,
021964,002,9492445,,,Y,U-1185,,,
205649,005,8501698,,,Y,U-493,,,
205649,005,8685934,,,,U-1522,,,
207793,001,9717724,,,,U-2091,,,
209531,001,9717750,,,,U-2094,,,
209531,001,9717750,,,,U-2093,,,
208271,001,9492445,,,Y,U-1185,,,
209862,001,9724471,,,Y,U-2092,,,
207561,001,9296769,,Y,Y,U-257,,,
202811,002,8748573,,,,U-1516,,,
202880,003,9333201,,,,U-1810,,,
202880,004,9333201,,,,U-1810,,,
204824,006,8945063,,,Y,U-1442,,,
202811,001,8748573,,,,U-1515,,,
204824,007,8945063,,,Y,U-1442,,,
022081,001,9474752,,,,U-1754,,,
205858,002,9492449,,,,U-1914,,,
022081,002,9474752,,,,U-1754,,,
204824,008,8480631,,,Y,U-1442,,,
207865,001,8258132,,,Y,U-1916,,,
207793,001,9492442,,,,U-1917,,,
206488,001,9506058,,,,U-1918,,,
205787,001,9517307,,,Y,U-1925,,,
021978,001,9492384,,,Y,U-1412,,,
209862,001,9517307,,,Y,U-1925,,,
202992,001,6794410,,,,U-1285,,,
205103,002,9539214,,,,U-1902,,,
202992,002,6794410,,,,U-1285,,,
208780,003,8609701,,,,U-2067,,,
208780,003,8609701,,,,U-2068,,,
208780,003,7566729,,,,U-2078,,,
208794,001,7709493,,Y,,U-1979,,,
208794,001,7968559,,,,U-1979,,,
207960,002,9545399,,,Y,U-1827,,,
022249,002,9533955,,,Y,U-1952,,,
022249,001,9533955,,,Y,U-1952,,,
208799,002,9066957,,,Y,U-645,,,
208603,002,9044402,,,Y,U-1556,,,
208780,003,8013002,,,,U-2082,,,
208780,003,7816383,,,,U-2050,,,
208780,003,7767700,,,,U-2080,,,
022406,003,9539218,,,,U-1955,,,
022406,003,9539218,,,,U-1954,,,
206500,001,8404702,,,,U-1741,,,
208780,003,8648098,,,,U-2052,,,
208780,003,8592462,,,,U-2062,,,
208780,003,8592462,,,,U-2057,,,
208780,003,8592462,,,,U-2058,,,
211962,001,10188697,,,Y,U-282,,,
205108,001,10206895,,,Y,U-2096,,,
210493,001,10208073,,,,U-2301,,,
212038,002,10111839,,,,U-2357,,,
211962,003,10039804,,,Y,U-282,,,
212038,003,10111839,,,,U-2357,,,
210132,001,10206932,,,,U-2439,,,
050819,002,10220049,,,Y,U-916,,,
209410,001,10213393,,,,U-20,,,
209410,001,10213394,,,,U-2497,,,
211962,003,10188697,,,Y,U-282,,,
209410,002,10213394,,,,U-2497,,,
203441,001,9060992,,,,U-1320,,,
209410,003,10213394,,,,U-2497,,,
209410,003,10213393,,,,U-20,,,
211962,004,10188697,,,Y,U-282,,,
211962,001,10039804,,,Y,U-282,,,
212038,006,10111839,,,,U-2357,,,
207960,001,9295642,,,Y,U-1827,,,
208090,002,9737530,,,Y,U-1556,,,
208341,001,8921341,,Y,Y,U-1470,,,
208341,001,8575135,,Y,Y,U-1470,,,
208341,001,8735372,,,,U-1470,,,
208624,001,9139536,,,,U-1753,,,
208624,001,9044480,,,,U-1638,,,
208010,001,9408858,,,,U-1888,,,
208624,001,8466159,,,,U-1637,,,
208624,001,9006387,,,,U-1687,,,
208624,001,8501238,,Y,Y,U-1636,,,
022272,001,9492393,,,,U-1556,,,
022272,002,9492393,,,,U-1556,,,
022272,004,9492393,,,,U-1556,,,
206627,002,9492391,,,,U-1556,,,
206627,003,9492390,,,,U-1556,,,
206627,006,9492390,,,,U-1556,,,
022117,001,7741358,,Y,Y,U-1960,,,
202020,003,9504699,,,,U-1362,,,
022036,002,9486437,,,,U-620,,,
022117,001,7741358,,Y,Y,U-1064,,,
022272,005,9492393,,,,U-1556,,,
022272,007,9492391,,,,U-1556,,,
022117,002,7741358,,Y,Y,U-1963,,,
022117,002,7741358,,Y,Y,U-1064,,,
022117,003,7741358,,Y,Y,U-1966,,,
022572,001,9649428,,,,U-2095,,,
205552,001,8952015,,,,U-1650,,,
205552,001,8952015,,,,U-1491,,,
208090,004,9737530,,,Y,U-1556,,,
209203,001,9216179,,,,U-2104,,,
209203,001,8546437,,,,U-2104,,,
202880,002,9713611,,,Y,U-55,,,
202880,006,9713611,,,Y,U-55,,,
203752,002,9730900,,,,U-2086,,,
208912,001,10028965,,,,U-2340,,,
205552,001,9801881,,,,U-1491,,,
208194,001,10052385,,,,U-1972,,,
209203,002,8357713,,,Y,U-2104,,,
209776,001,9694025,,,,U-2120,,,
020866,001,9352025,,,,U-2111,,,
020866,001,9352025,,,,U-2113,,,
020866,001,9352025,,,,U-2117,,,
021529,001,9757552,,,Y,U-1,,,
022416,002,9750747,,,,U-2121,,,
022416,003,9750747,,,,U-2121,,,
022416,001,9750747,,,,U-2041,,,
204958,001,10039780,,,,U-2260,,,
022535,001,8383150,,,Y,U-2361,,,
207793,001,9364473,,,,U-1856,,,
203858,002,9364470,,,,U-1851,,,
203858,003,9364470,,,,U-1851,,,
203858,006,9364470,,,,U-1851,,,
203284,001,9561197,,,,U-1383,,,
203858,001,9433617,,,,U-1316,,,
206940,001,9364489,,,,U-1709,,,
206940,002,9364489,,,,U-1709,,,
208073,001,8168655,,,,U-1880,,,
207947,002,9284280,,,,U-1831,,,
207947,003,9284280,,,,U-1831,,,
204640,001,9295657,,,,U-1829,,,
020845,003,9265911,,,Y,U-1824,,,
020845,003,9295802,,,Y,U-1226,,,
207947,001,9284280,,,,U-1831,,,
207947,005,9284280,,,,U-1831,,,
207947,006,9284280,,,,U-1831,,,
204623,001,9370501,,,,U-1614,,,
203858,005,9433617,,,,U-1316,,,
202022,001,7125879,,Y,Y,U-1740,,,
206038,001,9192606,,,Y,U-1912,,,
206038,001,8716338,,,Y,U-1718,,,
206038,001,8324242,,,,U-1311,,,
206038,001,8324242,,,,U-1911,,,
050819,002,9504704,,,Y,U-134,,,
208464,001,8754065,,Y,Y,U-999,,,
050819,002,9504704,,,Y,U-818,,,
050819,002,9504704,,,Y,U-916,,,
208090,003,9682075,,,Y,U-1556,,,
021514,001,9668981,,,,U-2024,,,
208194,001,9597399,,,,U-1972,,,
208194,001,9597399,,,,U-1971,,,
021514,002,9668981,,,,U-2024,,,
209806,002,9439902,,,,U-2214,,,
209806,003,8080580,,Y,Y,U-2214,,,
209803,001,8080580,,Y,Y,U-2214,,,
203389,001,9198882,,,,U-1399,,,
203389,001,9192590,,,,U-1399,,,
203389,001,8026284,,,,U-1399,,,
203389,002,8026284,,,,U-1399,,,
203389,002,9192590,,,,U-1399,,,
203389,002,9198882,,,,U-1399,,,
208944,001,9867792,,,,U-2106,,,
209819,001,9827241,,,Y,U-2206,,,
209819,001,9827241,,,Y,U-2211,,,
209805,001,7326708,,Y,Y,U-2214,,,
209819,001,9827241,,,Y,U-2181,,,
209819,001,9827241,,,Y,U-2210,,,
209819,001,9782402,,,Y,U-2180,,,
209819,001,9782402,,,Y,U-2176,,,
209819,001,9782402,,,Y,U-2208,,,
209819,001,9272044,,,,U-2176,,,
209819,001,9272044,,,,U-2209,,,
209819,001,9272044,,,,U-2178,,,
209819,001,8975270,,,Y,U-2206,,,
209819,001,8921387,,,Y,U-2174,,,
209819,002,9827241,,,Y,U-2181,,,
209819,002,9827241,,,Y,U-2206,,,
209819,002,9827241,,,Y,U-2211,,,
209805,002,8080580,,Y,Y,U-2214,,,
209805,002,7326708,,Y,Y,U-2214,,,
208944,001,9867791,,,,U-2106,,,
209819,002,9782402,,,Y,U-2208,,,
209819,002,9782402,,,Y,U-2207,,,
209819,002,9272044,,,,U-2209,,,
208944,002,9867791,,,,U-2106,,,
209806,001,9439902,,,,U-2214,,,
209806,004,8080580,,Y,Y,U-2214,,,
209819,002,9272044,,,,U-2178,,,
209819,002,8921387,,,Y,U-2173,,,
209819,002,9498432,,,Y,U-2179,,,
209819,002,8975270,,,Y,U-2206,,,
022406,001,9539218,,,,U-1957,,,
204447,001,9861630,,,,U-1668,,,
204447,002,9861630,,,,U-1668,,,
204447,004,9861630,,,,U-1668,,,
205677,001,9855241,,,,U-2149,,,
202293,001,8906851,,,,U-2139,,,
202293,001,8329648,,,,U-2213,,,
202293,001,8329648,,,,U-2139,,,
202293,001,8461105,,,,U-2139,,,
202293,002,8329648,,,,U-2139,,,
202293,002,8431685,,,,U-2139,,,
202293,002,8461105,,,,U-2139,,,
202293,002,7456254,,,,U-2139,,,
208780,002,8592462,,,,U-2057,,,
205123,001,9856265,,Y,Y,U-1467,,,
208780,002,8592462,,,,U-2062,,,
208780,002,8592462,,,,U-2056,,,
208780,002,8592462,,,,U-2058,,,
208780,002,8592462,,,,U-2055,,,
208780,002,7566729,,,,U-2269,,,
208780,002,8648098,,,,U-2052,,,
208780,002,8648098,,,,U-2051,,,
208780,002,7816383,,,,U-2050,,,
209203,002,9956205,,,,U-2104,,,
207988,001,9956205,,,,U-2311,,,
205718,001,9943515,,,,U-2293,,,
209203,001,9956205,,,,U-2104,,,
211109,001,8796245,,,,U-2380,,,
202880,003,10028946,,,,U-1810,,,
202880,005,10028946,,,,U-1810,,,
210655,001,9186413,,,,U-543,,,
210913,001,8980839,,,Y,U-1483,,,
210655,002,10058554,,,,U-2363,,,
204026,002,8198262,,,,U-1360,,,
209521,001,8513223,,,,U-2406,,,
209521,001,9481639,,,,U-2409,,,
209521,002,8318706,,Y,Y,U-2405,,,
209521,002,9481639,,,,U-2409,,,
209521,003,9481639,,,,U-2409,,,
208401,001,10039800,,,,U-8,,,
208401,001,10039800,,,,U-1864,,,
210045,002,9662315,,,Y,U-2410,,,
205552,001,9795604,,,,U-2150,,,
206940,001,9789125,,,Y,U-2152,,,
206940,002,9789125,,,Y,U-1709,,,
202293,001,6515117,,Y,Y,U-493,,,
202293,001,8361972,,,,U-2139,,,
210563,001,8476284,,,,U-1946,,,
210563,001,9801883,,,,U-2159,,,
210563,001,9801883,,,,U-2243,,,
202293,002,8361972,,,,U-2139,,,
210563,001,9125889,,,,U-1650,,,
210563,001,9801881,,,,U-1491,,,
210563,001,8497277,,,,U-2242,,,
210563,001,8497277,,,,U-1650,,,
202293,002,6515117,,Y,Y,U-2139,,,
208399,001,8470842,,,,U-1741,,,
208399,001,9101615,,,,U-1741,,,
202833,002,9820959,,,Y,U-1440,,,
208399,001,7981905,,,,U-1741,,,
208399,001,8404702,,,,U-1741,,,
210259,001,9796721,,Y,Y,U-2145,,,
210563,001,8703780,,,,U-1491,,,
210563,002,8497277,,,,U-1946,,,
210563,002,8497277,,,,U-2242,,,
210563,002,8497277,,,,U-1491,,,
210563,002,9801883,,,,U-2243,,,
210563,002,9801883,,,,U-2159,,,
210563,002,8703780,,,,U-2242,,,
210563,002,9125889,,,,U-1650,,,
210563,002,8999999,,,,U-2242,,,
210563,002,8999999,,,,U-2241,,,
210563,002,8999999,,,,U-1946,,,
210563,002,9801881,,,,U-1491,,,
210563,002,8952015,,,,U-1946,,,
210563,002,8952015,,,,U-2242,,,
210563,002,8952015,,,,U-2241,,,
210563,002,8476284,,,,U-2241,,,
210563,002,8476284,,,,U-1650,,,
210563,002,8476284,,,,U-1946,,,
210563,003,8999999,,,,U-2242,,,
210563,003,8999999,,,,U-2241,,,
210563,003,8999999,,,,U-1491,,,
210563,003,8497277,,,,U-2241,,,
210563,003,8497277,,,,U-1650,,,
210563,003,9801881,,,,U-2242,,,
210563,003,8952015,,,,U-2241,,,
210563,003,9125889,,,,U-1650,,,
210563,003,8476284,,,,U-2241,,,
210563,004,9125889,,,,U-1650,,,
210491,001,9670163,,,Y,U-2246,,,
210491,001,8629162,,,,U-2247,,,
210563,001,8952015,,,,U-1491,,,
210563,001,8952015,,,,U-2241,,,
210563,001,8952015,,,,U-2242,,,
210563,004,8952015,,,,U-1456,,,
210563,004,8952015,,,,U-1947,,,
210563,004,8703780,,,,U-1491,,,
210563,004,8497277,,,,U-2242,,,
210563,004,8497277,,,,U-1491,,,
210563,004,8476284,,,,U-1650,,,
210563,004,8476284,,,,U-1456,,,
210563,004,9801881,,,,U-1491,,,
210563,004,8999999,,,,U-1946,,,
210563,004,8999999,,,,U-1491,,,
204063,001,8399514,,,,U-1384,,,
209360,001,9220745,,,,U-2218,,,
209360,001,9220745,,,,U-2217,,,
209360,002,9220745,,,,U-2217,,,
209360,002,9220745,,,,U-2218,,,
208694,001,9993471,,,,U-1680,,,
206038,002,9931334,,,Y,U-2276,,,
207202,002,9125939,,,,U-1749,,,
207202,002,8759350,,,,U-1529,,,
207202,003,9125939,,,,U-1749,,,
207202,003,8759350,,,,U-1529,,,
207202,004,9125939,,,,U-1749,,,
207202,005,8759350,,,,U-1529,,,
207202,006,8759350,,,,U-1529,,,
208716,002,7855211,,Y,Y,U-2135,,,
205437,002,9872854,,,,U-2232,,,
205437,002,9872854,,,,U-2233,,,
205437,003,9872854,,,,U-2232,,,
209410,002,8574626,,,Y,U-20,,,
209410,003,8574626,,,Y,U-20,,,
208716,004,7855211,,Y,Y,U-1981,,,
209299,001,9283238,,,,U-2294,,,
209299,002,7989448,,Y,,U-2294,,,
209299,002,9266912,,,,U-2294,,,
209299,002,9283238,,,,U-2294,,,
210493,001,8895586,,,,U-2301,,,
202611,001,8772315,,,,U-2300,,,
205552,001,10004746,,,,U-2242,,,
205552,001,10004746,,,,U-2241,,,
205552,002,10004746,,,,U-2242,,,
205552,002,10004746,,,,U-1946,,,
210563,001,10004746,,,,U-1946,,,
210563,002,10004746,,,,U-1684,,,
210563,002,10004746,,,,U-2241,,,
210563,004,10004746,,,,U-1946,,,
210563,004,10004746,,,,U-2241,,,
210455,001,8754065,,Y,Y,U-2352,,,
205677,001,RE46604,,,,U-2147,,,
207795,001,8058467,,Y,,U-2144,,,
208745,001,9610321,,,,U-1999,,,
207960,002,9844544,,,Y,U-2203,,,
208944,001,9877933,,,,U-2224,,,
209637,001,8129343,,Y,Y,U-2202,,,
209360,001,9867863,,,,U-2231,,,
208254,001,8450344,,Y,Y,U-1524,,,
020866,001,9700555,,,Y,U-2190,,,
020866,001,9700555,,,Y,U-2194,,,
020866,001,9700555,,,Y,U-2188,,,
020866,001,9700555,,,Y,U-2184,,,
020866,001,9700555,,,Y,U-2191,,,
020866,001,9700555,,,Y,U-2187,,,
210251,001,9296769,,Y,Y,U-257,,,
210303,001,9688711,,Y,,U-2328,,,
209963,001,10016407,,,,U-2329,,,
205103,002,9987231,,,,U-2324,,,
206073,002,9949998,,,,U-2290,,,
022517,001,9974826,,,,U-2326,,,
201281,002,10022379,,,,U-2339,,,
208026,001,10022379,,,,U-2339,,,
205552,001,10016435,,,,U-1650,,,
208051,001,10035788,,,,U-2043,,,
022517,002,9974826,,,,U-2327,,,
205422,001,9839637,,,Y,U-1529,,,
205422,002,9839637,,,Y,U-543,,,
205422,003,9839637,,,Y,U-1529,,,
205422,003,9839637,,,Y,U-543,,,
205422,004,9839637,,,Y,U-1529,,,
205422,005,9839637,,,Y,U-543,,,
205422,006,9839637,,,Y,U-543,,,
211358,001,8324242,,,,U-2374,,,
209092,001,8962630,,,,U-1981,,,
209092,001,8962630,,,,U-2356,,,
209092,001,8962630,,,,U-2355,,,
209092,001,9868739,,,,U-2355,,,
209092,001,9868739,,,,U-2356,,,
209092,001,9416136,,,,U-2355,,,
209092,001,9416136,,,,U-2356,,,
208780,003,8383150,,,Y,U-2361,,,
204026,001,8198262,,,,U-2254,,,
211358,001,7973038,,,,U-2374,,,
211358,001,9931334,,,Y,U-2376,,,
211358,001,8741933,,,,U-2374,,,
208623,001,9987263,,,,U-2371,,,
204026,003,8198262,,,,U-2254,,,
204026,003,8198262,,,,U-1360,,,
211358,002,8716338,,,Y,U-2396,,,
211358,001,8846718,,,,U-2375,,,
211358,001,9150552,,,,U-2375,,,
211358,002,9670163,,,Y,U-2376,,,
208623,001,9480682,,,,U-2371,,,
209483,001,10064875,,,Y,U-88,,,
209483,001,10064875,,,Y,U-1858,,,
210361,001,10052267,,,Y,U-2398,,,
211358,001,8716338,,,Y,U-2396,,,
208623,001,9999618,,,,U-2373,,,
210361,001,8859610,,,Y,U-2398,,,
210498,001,9980944,,,,U-2334,,,
210498,001,10005761,,,,U-2331,,,
210498,001,9314464,,,,U-2332,,,
208780,001,8383150,,,Y,U-2361,,,
209311,002,9028868,,,,U-2357,,,
209311,002,9034902,,,,U-2357,,,
209311,004,8916588,,,,U-2357,,,
209311,004,9603809,,,,U-2357,,,
209311,005,9028868,,,,U-2357,,,
020866,001,9993474,,,,U-2393,,,
020866,001,9993474,,,,U-2385,,,
020866,001,9993474,,,,U-2391,,,
207233,001,9808468,,,,U-2165,,,
022036,001,9861607,,,,U-620,,,
200603,001,9827242,,,,U-2199,,,
203415,001,8183274,,,,U-1281,,,
210496,001,9314464,,,,U-2336,,,
200603,002,9827242,,,,U-2201,,,
203858,002,9861622,,,,U-1316,,,
202429,001,8470818,,,,U-2164,,,
200603,003,9827242,,,,U-2199,,,
200603,005,9827242,,,,U-2199,,,
207561,001,9891239,,,Y,U-257,,,
209963,001,9867815,,,,U-2225,,,
209963,001,9867815,,,,U-2226,,,
203858,006,9861622,,,,U-1316,,,
208010,001,9943530,,,,U-2274,,,
203312,002,9901640,,,Y,U-219,,,
020866,001,9895422,,,,U-2285,,,
208692,001,10039757,,,,U-1480,,,
205552,001,8563563,,,,U-1946,,,
205552,002,8563563,,,,U-2219,,,
205552,002,8563563,,,,U-1946,,,
205552,002,8563563,,,,U-1650,,,
210922,001,8802644,,,Y,U-2378,,,
210922,001,8822668,,,Y,U-2378,,,
210922,001,8158601,,,Y,U-2378,,,
210563,001,8563563,,,,U-1650,,,
205552,002,8952015,,,,U-1650,,,
205552,002,8952015,,,,U-1946,,,
205552,002,9801881,,,,U-1491,,,
205552,002,8497277,,,,U-1946,,,
205552,002,8497277,,,,U-1491,,,
205552,002,8999999,,,,U-2228,,,
205552,002,8999999,,,,U-1491,,,
210563,001,8563563,,,,U-1946,,,
205552,002,9540382,,,,U-1491,,,
205552,002,9540382,,,,U-1946,,,
205552,002,8703780,,,,U-1491,,,
205552,002,8476284,,,,U-1946,,,
205552,002,9801883,,,,U-2159,,,
205552,002,9125889,,,,U-1650,,,
203858,001,9861622,,,,U-1316,,,
210922,001,8168775,,Y,Y,U-2378,,,
210496,001,8541575,,Y,Y,U-2335,,,
210496,002,10005761,,,,U-2335,,,
020866,001,9895422,,,,U-2282,,,
203389,001,9925158,,Y,Y,U-1399,,,
205739,002,9925212,,,,U-1766,,,
020866,001,9895422,,,,U-2287,,,
020866,001,9895422,,,,U-2116,,,
203389,001,9925157,,Y,Y,U-1399,,,
204958,001,9925265,,,,U-2260,,,
020866,001,9895422,,,,U-2114,,,
020866,001,9895422,,,,U-2284,,,
020866,001,9895422,,,,U-2286,,,
209661,001,9937132,,,Y,U-1382,,,
205739,003,9925212,,,,U-1766,,,
203389,002,9925158,,Y,Y,U-1399,,,
